,name,steam_appid,required_age,is_free,number_dlc,developers,publishers,price_currency,price_initial,price_final,windows,mac,linux,metacritic_score,categories,genres,recommendations_total,achievements_total,release_date,0,total_news,total_patches
12294,Wild Script: Nature Playtest,3379120.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Nov, 2024",,,
12307,The Ultimate Game Playtest,1560300.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Oct, 2021",,,
12310,Sinbad Playtest,1776060.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Oct, 2021",,,
12374,Skyformer Playtest,3063260.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jun, 2024",,,
12389,Dreamspring Playtest,3369530.0,0.0,False,,,,,,,True,False,False,,,,,,"14 May, 2025",,,
12434,Karate Survivor Playtest,3027950.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Aug, 2024",,,
12559,In The Black Playtest,1698940.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jul, 2021",,,
12729,Leap Of Faith Playtest,3428070.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Jan, 2025",,,
12797,Costly Adventure Playtest,2399340.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Apr, 2023",,,
12813,GunsBox VR Playtest,1891530.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"28 Jan, 2022",,,
12831,Infinity Girl Playtest,3435900.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Feb, 2025",,,
12862,Graduated Playtest,1746320.0,0.0,False,,,,,,,True,False,False,,,,,,"5 May, 2022",,,
12883,Conquistador Playtest,2174890.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jul, 2023",,,
13064,Nigate Tale Playtest,1521890.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Jan, 2021",,,
13269,Trails Playtest,3610090.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Mar, 2025",,,
13276,Viking Chef: Feast Frenzy Playtest,2555450.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Sep, 2023",,,
13302,Spellcraft Playtest,2009030.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Feb, 2023",,,
13327,"Slayers, Inc. Playtest",1756350.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Sep, 2021",,,
13398,Yuri's Resolve Playtest,3702460.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Apr, 2025",,,
13440,Cyberpunk Detective Playtest,3117700.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Aug, 2024",,,
13496,The Caretaker Playtest,1472290.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Nov, 2020",,,
13502,Cyborg: Rise Playtest,3088230.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Dec, 2024",,,
13581,Static Dread Playtest,3313440.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Jul, 2025",,,
13640,WAR RATS: The Rat em Up Playtest,3328990.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jul, 2025",,,
13861,Tatonka the Space Whale Playtest,2542050.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Aug, 2023",,,
13917,LosenAltasOnline - 罗森图鉴 Playtest,2966480.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Aug, 2024",,,
13958,迷宫贩~魔王城的开店还债之旅~ Playtest,3099930.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Jul, 2024",,,
13981,Dark Age Asunder Playtest,3412630.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Jan, 2025",,,
13982,Transcendence,2199410.0,0.0,False,,烧糊梦工厂,烧糊梦工厂,,,,True,False,False,,Single-player;Family Sharing,Adventure;Indie;RPG,,,,,,
13992,Murder Next Room Playtest,2158230.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Sep, 2022",,,
14046,Umigame Playtest,3073190.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jul, 2025",,,
14130,Provoron Playtest,3668970.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jun, 2025",,,
14138,Starveil Playtest,2499350.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Dec, 2023",,,
14156,Town To City Playtest,3812070.0,0.0,False,,,,,,,True,False,False,,,,,,"Jun 25, 2025",,,
14167,FEROCIOUS Playtest,3104960.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Jan, 2025",,,
14215,Hellsweeper VR Playtest,1701780.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"2 Sep, 2021",,,
14245,Dungeon Stalkers Playtest,2691730.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Jun, 2025",,,
14270,Choppy Waters Playtest,3802880.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Jun, 2025",,,
14278,Kingdom Flipper Playtest,3228820.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Dec, 2024",,,
14302,遗忘之地 Playtest,1981040.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Apr, 2022",,,
14326,Learning Factory Playtest,1475800.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Nov, 2020",,,
14392,Tactical Troops: Anthracite Shift Playtest,1691310.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Sep, 2022",,,
14445,Lets Get Loot! Playtest,3459240.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jan, 2025",,,
14569,The Events at Unity Farm Playtest,2146410.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"21 Dec, 2022",,,
14706,Princess of the Medieval Dark Age VR,3633900.0,0.0,False,,Magicbyte,Magicbyte,,,,True,False,False,,Single-player;VR Only;Family Sharing,Casual,,,Coming soon,,,
14726,Unpossess Playtest,3242760.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Nov, 2024",,,
14790,Underboard Playtest,2656750.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jan, 2024",,,
14844,Atomic Cards Playtest,1728750.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Aug, 2021",,,
14893,Descendance Playtest,3581240.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jul, 2025",,,
14946,The Front Playtest,2541620.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Aug, 2023",,,
14974,Ancient Wars: Medieval Crusades Playtest,2006660.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jun, 2023",,,
15069,Orten Was The Case Playtest,2206330.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Nov, 2022",,,
15159,American Theft 80s Playtest,1890720.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Feb, 2022",,,
15292,The Walking Dead: Betrayal Playtest,2480280.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Aug, 2023",,,
15321,Boogey's Wicked Game Playtest,3741150.0,0.0,False,,,,,,,True,False,False,,,,,,"16 May, 2025",,,
15330,百煉登神 Playtest,2229190.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Mar, 2023",,,
15366,Among Stars Playtest,1941300.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Mar, 2022",,,
15403,Master of Chess Playtest,2966710.0,0.0,False,,,,,,,True,False,False,,,,,,"9 May, 2024",,,
15434,Letterlike Playtest,3492840.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Feb, 2025",,,
15491,ENDALOR Playtest,2450830.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Apr, 2024",,,
15512,Odra.Online Playtest,3675590.0,0.0,False,,,,,,,True,False,False,,,,,,"15 May, 2025",,,
15557,Fortune Avenue Playtest,3276500.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Oct, 2024",,,
15785,Neanderthallica Playtest,3690140.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Apr, 2025",,,
16122,Peaceful Soul Playtest,1484700.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Nov, 2020",,,
16127,东方醉游稽传~Touhou Drunken Rebellion Playtest,3867220.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jul, 2025",,,
16228,R.A.V.E - Real-time Audio Visual Experience Playtest,1759540.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"28 Feb, 2023",,,
16330,Tidewoken Playtest,1613800.0,0.0,False,,,,,,,True,False,False,,,,,,"22 May, 2022",,,
16359,Oaken Playtest,1836540.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Feb, 2022",,,
16388,Run From Mummies Playtest,2684750.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Nov, 2023",,,
16391,Legendary Hoplite Playtest,2627000.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Oct, 2023",,,
16444,Shale Playtest,3068010.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Jul, 2024",,,
16490,Pasture: The Livestock Simulator Playtest,2716740.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Dec, 2023",,,
16555,Raven Port Playtest,1615320.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Apr, 2021",,,
16558,Astrometica Playtest,2553550.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Mar, 2024",,,
16566,Ways of Alchemy Playtest,3328560.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jan, 2025",,,
16607,Arms of God Playtest,3346230.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Apr, 2025",,,
16666,BitLiberator Playtest,3688560.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
16680,Pavé Playtest,3484540.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Feb, 2025",,,
16689,Sizzle & Stack Playtest,3844790.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Jul, 2025",,,
16716,Crossed Wires Playtest,2838530.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Mar, 2024",,,
16759,Trials of Yarbil Playtest,3325700.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Apr, 2025",,,
16804,Spells & Secrets Playtest,2581280.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Sep, 2023",,,
16805,Kinetic: Break All Limits Playtest,2265780.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Feb, 2023",,,
16863,Kayak VR Playtest,1683360.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"8 Jul, 2021",,,
16920,Forever Skies Playtest,2229690.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Dec, 2024",,,
16949,Vigilant Inquest Playtest,2810290.0,0.0,False,,,,,,,True,False,False,,,,,,"3 May, 2024",,,
16967,HELLIST Playtest,1599650.0,0.0,False,,,,,,,True,False,False,,,,,28.0,"12 Apr, 2021",,,
17125,Tennis Manager 2021 Playtest,1607520.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Apr, 2021",,,
17327,Relics of Cilldrea Playtest,1800140.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Dec, 2022",,,
17346,Bite Nite Playtest,2139050.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Oct, 2022",,,
17386,Hell is Others Playtest,2091110.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Sep, 2022",,,
17452,Liar's Bar Playtest,3223610.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Sep, 2024",,,
17701,Tears of Viceroy Playtest,3673740.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jul, 2025",,,
17751,Hunteroids Playtest,2107880.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Aug, 2022",,,
17784,Market master simulator Playtest,3117980.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jul, 2024",,,
17865,BITGUN Playtest,1819200.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Nov, 2021",,,
17962,Buccaneers! Playtest,1830510.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"30 Nov, 2021",,,
18068,Just Keep Looting Playtest,3552450.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Mar, 2025",,,
18146,Dead Weight Playtest,3232080.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Aug, 2025",,,
18152,Air Hockey VR Playtest,2504570.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"10 Jul, 2023",,,
18191,Room Box Playtest,1950180.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Mar, 2022",,,
18203,ENDLESS™ Dungeon – Closed Beta,2064800.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Sep, 2023",,,
18226,Into Evil Playtest,3614040.0,0.0,False,,,,,,,True,False,False,,,,,,"2 May, 2025",,,
18329,Company of Heroes 3 Playtest,2245830.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Jan, 2023",,,
18340,Sword King Playtest,2181690.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"15 Oct, 2022",,,
18446,Phantom Line Playtest,3015240.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jan, 2025",,,
18549,CloverPit Playtest,3691690.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Jul, 2025",,,
18739,Kingdom Quest Playtest,2231220.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Nov, 2022",,,
18795,"DADOO: Twists, Turns, and Mischiefs Playtest",2507450.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Aug, 2023",,,
18839,Kill It With Fire 2 Playtest,2587070.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Sep, 2023",,,
18971,Whiffle Blasters Playtest,1469510.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Dec, 2020",,,
18996,Rocket Rumble Playtest,1475030.0,0.0,False,,,,,,,True,False,False,,,,,,"28 May, 2021",,,
19006,HardAF Playtest,3406780.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Jan, 2025",,,
19014,Project UFO草稿版 Playtest,2485160.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jul, 2023",,,
19116,Bad Egg Playtest,2604950.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Sep, 2023",,,
19196,Power Chord Playtest,1912790.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Nov, 2022",,,
19200,Delicious Dungeon Playtest,2517140.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jul, 2023",,,
19299,Gravity Blasters Playtest,1627370.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Aug, 2025",,,
19357,Beacon Pines Playtest,1786520.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Oct, 2021",,,
19382,Bella Wants Blood Playtest,3062100.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jun, 2024",,,
19411,Sweet Transit Playtest,1912800.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Apr, 2022",,,
19421,SquareMan-Boy Playtest,1854330.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Dec, 2021",,,
19472,Defiance 2050 - Beta,825430.0,0.0,True,,,,,,,True,False,False,,Family Sharing,,,,"20 Apr, 2018",,,
19492,Scorching Engines Playtest,2765800.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jan, 2024",,,
19571,Gravity Playtest,2304920.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Feb, 2023",,,
19577,Moen Playtest,2481650.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Apr, 2024",,,
19621,Super Dungeon Designer Playtest,1614000.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Apr, 2023",,,
19631,Wren Playtest,3363220.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jun, 2025",,,
19676,Inkulinati Playtest,2233460.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Dec, 2022",,,
19817,Sinfeld Remastered Playtest,1739510.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Aug, 2021",,,
19826,Rogue Masters Playtest,2549690.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Sep, 2023",,,
19881,Hired 2 Die Playtest,1895180.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Mar, 2023",,,
19957,Hellbreach: Vegas Playtest,2427200.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Feb, 2024",,,
19973,Steel Ocean: Wolves of Deep Sea Playtest,1951450.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Apr, 2022",,,
20016,beta decay Playtest,3055880.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Jul, 2024",,,
20044,Galactic Garrison Playtest,3289120.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Oct, 2024",,,
20141,Shadow Labyrinth Playtest,3750140.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jun, 2025",,,
20230,MuteX+ Playtest,3608500.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Aug, 2025",,,
20273,Shop Simulator Playtest,3240740.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Oct, 2024",,,
20275,Orc Survivor Playtest,2652070.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Oct, 2023",,,
20331,Mecha BREAK Playtest,3016800.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jul, 2024",,,
20332,Zector 7 Playtest,2935350.0,0.0,False,,,,,,,True,False,False,,,,,,"9 May, 2024",,,
20346,HAELE 3D - Portrait Studio Lite - Drawing References Playtest,3170520.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Aug, 2024",,,
20400,Hex Racer Playtest,2479040.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jun, 2023",,,
20424,Coridden Playtest,3023410.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jul, 2024",,,
20461,My Tiny Garden Playtest,3869150.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Jul, 2025",,,
20486,Chrysalis Playtest,1805770.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Oct, 2021",,,
20567,FREE DUNK Playtest,3728330.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jun, 2025",,,
20586,Goldenheart Playtest,3013480.0,0.0,False,,,,,,,True,False,False,,,,,,"30 May, 2024",,,
20595,HotBunz Playtest,3140400.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Aug, 2024",,,
20596,The Inspector Playtest,1697830.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jul, 2021",,,
20838,Restaurant Renovator Playtest,1904890.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Dec, 2022",,,
21061,Aliens After Ava Playtest,2067340.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jul, 2022",,,
21066,Valhalla Awaits Playtest,3558610.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Mar, 2025",,,
21090,Age of Empires IV Technical Stress Test,1015520.0,0.0,False,,Relic Entertainment;World's Edge,Xbox Game Studios,,,,True,False,False,,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements,Strategy,,,"17 Sep, 2021",,,
21110,Slime Wars Playtest,2652380.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Oct, 2023",,,
21118,Doggy Don't Care Playtest,2463050.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Jun, 2023",,,
21128,Project ThunderHorse Playtest,3453710.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Apr, 2025",,,
21201,Aquamarine Playtest,1652810.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Nov, 2022",,,
21233,STRIDEN Playtest,2698820.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jun, 2025",,,
21258,K3LVN Playtest,1956290.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Apr, 2022",,,
21335,New World Playtest,1724660.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Sep, 2024",,,
21640,VR Battle of the sea monsters,3478040.0,0.0,False,,Magicbyte,Magicbyte,,,,True,False,False,,Single-player;VR Only;Family Sharing,Action;Adventure;Casual;Sports,,,Coming soon,,,
21812,DANCE EDEN Playtest,2934640.0,0.0,False,,,,,,,True,False,False,,,,,,"9 May, 2024",,,
21815,Oddballs Playtest,3344120.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Nov, 2024",,,
21859,Builders Of Egypt Playtest,1858190.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Aug, 2023",,,
21882,Last Epoch Playtest,2320950.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Feb, 2023",,,
21894,Outwith Playtest,3501770.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Feb, 2025",,,
21895,Exoforge Playtest,3179570.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Nov, 2024",,,
21903,Mechanines Tower Defense Playtest,3240320.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Sep, 2024",,,
21972,SOG: Vietnam Playtest,3411240.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Dec, 2024",,,
22038,Entropy Playtest,3348630.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Nov, 2024",,,
22071,HYPERFIGHT 2 Playtest,3288090.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
22107,TeamRush Playtest,3387700.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Feb, 2025",,,
22114,Animal Shelter 2 Playtest,2658530.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Jul, 2025",,,
22189,Bridgebourn Playtest,2397610.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Apr, 2023",,,
22227,Pool Protocol: Loop Playtest,3656130.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
22313,Kaya's Prophecy Playtest,3333660.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Dec, 2024",,,
22383,悠星大陆 Playtest,3404950.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Dec, 2024",,,
22405,Meerkat Swiftrace Playtest,3207020.0,0.0,False,,,,,,,True,False,False,,,,,,"Feb 28, 2025",,,
22424,ONE WAY HOME Playtest,3207470.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jan, 2025",,,
22425,Gash Playtest,2730310.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Dec, 2023",,,
22497,Claws & Chaos Playtest,2432380.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Sep, 2024",,,
22530,Animal Shelter Playtest,1845730.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jan, 2022",,,
22551,Nebula Flow Playtest,2744530.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Mar, 2024",,,
22580,Dice Of Olympus Playtest,2005590.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Dec, 2022",,,
22617,Ravenous Horde Playtest,2600910.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
22733,DREAMOUT Playtest,3751700.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
22749,The Old One Playtest,3766640.0,0.0,False,,,,,,,True,False,False,,,,,,"29 May, 2025",,,
22795,The Bornless Playtest,2563270.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jun, 2025",,,
22807,地心归途 Return From Core Playtest,2233060.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Sep, 2023",,,
22910,Increlution Playtest,1695650.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jul, 2021",,,
22916,OVERRIDER Playtest,2295480.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Feb, 2023",,,
23002,Bulwark Playtest,3304250.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Nov, 2024",,,
23145,Despot's Game Playtest,1518950.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Aug, 2021",,,
23148,District Panic Playtest,2930650.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jun, 2024",,,
23320,CONSORTIUM Remastered Playtest,2403840.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Apr, 2023",,,
23353,Fight Life: Vanguard Playtest,3188850.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jun, 2025",,,
23413,剑气劫：试炼之主 Playtest,3399750.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jan, 2025",,,
23570,Gotham Knights Playtest,1877400.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Mar, 2022",,,
23614,Engines Of Destruction Playtest,2661070.0,0.0,False,,,,,,,True,False,False,,VR Supported,,,,"31 Jul, 2025",,,
23662,Throne and Liberty Playtest,2429660.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jul, 2024",,,
23682,Contractors Showdown Playtest,2842380.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"19 Dec, 2024",,,
23744,Dimraeth Playtest,2405850.0,0.0,False,,,,,,,True,False,False,,,,,34.0,"29 Apr, 2023",,,
23874,Crazy Islands Playtest,3282910.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jan, 2025",,,
24010,WW2 Rebuilder Playtest,1705660.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Sep, 2023",,,
24027,Fightland Playtest,3384310.0,0.0,False,,,,,,,True,False,False,,,,,,"12 May, 2025",,,
24046,Trifox Playtest,2060380.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Jun, 2022",,,
24050,Mind Over Magic Playtest,2354320.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Nov, 2023",,,
24180,天下镖局 Playtest,1867150.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Feb, 2022",,,
24321,Rally Mechanic Simulator Playtest,2680630.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Jan, 2024",,,
24337,终曲。 Playtest,3664210.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
24477,The Skeletons Are Fighting Playtest,3436680.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
24507,Chiki-Chiki Playtest,2643370.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Oct, 2023",,,
24651,Tower Wizard Playtest,3479000.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jan, 2025",,,
24662,Match 'Em Playtest,3208480.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Sep, 2024",,,
24705,INCOMER Playtest,2108490.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Aug, 2022",,,
24817,Tiny Vending Machines Playtest,3725430.0,0.0,False,,,,,,,True,False,False,,,,,,"10 May, 2025",,,
24823,Blacktop Hustle Playtest,3825150.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jun, 2025",,,
24884,Cepheus Protocol Playtest,2116560.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Aug, 2022",,,
24958,Smokin Potions Playtest,3866310.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jul, 2025",,,
24978,Alaskan Road Truckers Playtest,2615580.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Oct, 2023",,,
25004,Seablip Playtest,1475520.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Mar, 2021",,,
25061,无用之人：登神长阶 Playtest,3388970.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jan, 2025",,,
25118,Loan Shark Playtest,3781390.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Jun, 2025",,,
25159,Bullet Rogue Playtest,3285290.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Dec, 2024",,,
